timestamp_unix_s,elapsed_s,gpu_util_pct,memory_used_mib,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,vllm_running,vllm_waiting,vllm_waiting_capacity,vllm_waiting_deferred,vllm_kv_cache_usage,vllm_preemptions_total
1787547670.869463,0.018128369003534317,0,28239.9375,101.622,2917,13801,45,0.0,0.0,0.0,0.0,0.0,0.0
1787547671.0643432,0.2130083627998829,0,28239.9375,101.622,2917,13801,45,0.0,0.0,0.0,0.0,0.0,0.0
1787547671.2647083,0.4133734218776226,0,28239.9375,101.622,2917,13801,45,0.0,0.0,0.0,0.0,0.0,0.0
1787547671.4643974,0.6130622327327728,0,28239.9375,101.622,2917,13801,45,0.0,0.0,0.0,0.0,0.0,0.0
1787547671.6660898,0.8147548250854015,0,28239.9375,100.422,2917,13801,44,4.0,0.0,0.0,0.0,0.0013083296990841209,0.0
1787547671.8599398,1.0086048245429993,0,28239.9375,100.422,2917,13801,44,16.0,0.0,0.0,0.0,0.0072684983282453874,0.0
1787547672.0697458,1.2184108458459377,100,28239.9375,202.354,2865,13801,53,16.0,0.0,0.0,0.0,0.010757377525803191,0.0
1787547672.27519,1.4238549545407295,100,28239.9375,202.354,2865,13801,53,14.0,0.0,0.0,0.0,0.013374036923971544,0.0
1787547672.4683857,1.617050837725401,100,28239.9375,202.354,2865,13801,53,2.0,0.0,0.0,0.0,0.000726849832824561,0.0
1787547672.6883147,1.8369795121252537,100,28239.9375,396.975,2865,13801,52,11.0,0.0,0.0,0.0,0.0037796191306875837,0.0
1787547672.8709478,2.019612956792116,100,28239.9375,396.975,2865,13801,52,16.0,0.0,0.0,0.0,0.0088675679604594,0.0
1787547673.071676,2.2203409299254417,100,28239.9375,449.038,2850,13801,56,15.0,0.0,0.0,0.0,0.011193487425497861,0.0
1787547673.2668042,2.415469154715538,100,28239.9375,449.038,2850,13801,56,5.0,0.0,0.0,0.0,0.004361098996947255,0.0
1787547673.466208,2.6148729473352432,100,28239.9375,449.038,2850,13801,56,2.0,0.0,0.0,0.0,0.001017589765954341,0.0
