timestamp_unix_s,elapsed_s,gpu_util_pct,memory_used_mib,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,vllm_running,vllm_waiting,vllm_waiting_capacity,vllm_waiting_deferred,vllm_kv_cache_usage,vllm_preemptions_total
1787547653.8947792,0.01285046711564064,0,28207.9375,301.986,2925,13801,39,0.0,0.0,0.0,0.0,0.0,0.0
1787547654.0902085,0.20827993750572205,0,28207.9375,301.986,2925,13801,39,0.0,0.0,0.0,0.0,0.0,0.0
1787547654.291838,0.4099093861877918,0,28207.9375,301.986,2925,13801,39,4.0,0.0,0.0,0.0,0.001162959732519231,0.0
1787547654.4967902,0.6148615516722202,0,28207.9375,301.986,2925,13801,39,4.0,0.0,0.0,0.0,0.002325919465038573,0.0
1787547654.6951237,0.8131951093673706,0,28207.9375,200.268,2902,13801,45,4.0,0.0,0.0,0.0,0.0034888791975578037,0.0
1787547654.8949327,1.0130040273070335,0,28207.9375,200.268,2902,13801,45,0.0,0.0,0.0,0.0,0.0,0.0
1787547655.1051953,1.2232667729258537,0,28207.9375,262.695,2895,13801,42,4.0,0.0,0.0,0.0,0.0017444395987789019,0.0
1787547655.2983391,1.4164103791117668,0,28207.9375,262.695,2895,13801,42,4.0,0.0,0.0,0.0,0.002325919465038573,0.0
1787547655.498233,1.6163045577704906,0,28207.9375,262.695,2895,13801,42,4.0,0.0,0.0,0.0,0.0034888791975578037,0.0
1787547655.6961806,1.8142517916858196,0,28207.9375,355.071,2895,13801,48,0.0,0.0,0.0,0.0,0.0,0.0
1787547655.9006517,2.0187231823801994,0,28207.9375,355.071,2895,13801,48,3.0,0.0,0.0,0.0,0.0013083296990841209,0.0
1787547656.1005633,2.2186347246170044,100,28207.9375,331.043,2902,13801,47,3.0,0.0,0.0,0.0,0.002180549498473572,0.0
1787547656.3017802,2.419851452112198,100,28207.9375,331.043,2902,13801,47,4.0,0.0,0.0,0.0,0.0036342491641226937,0.0
1787547656.4996479,2.617719229310751,100,28207.9375,331.043,2902,13801,47,2.0,0.0,0.0,0.0,0.001017589765954341,0.0
1787547656.6957057,2.8137770779430866,100,28207.9375,372.562,2887,13801,49,3.0,0.0,0.0,0.0,0.001453699665649122,0.0
1787547656.8987036,3.0167750380933285,100,28207.9375,372.562,2887,13801,49,3.0,0.0,0.0,0.0,0.002325919465038573,0.0
1787547657.0975103,3.215581849217415,100,28207.9375,430.263,2895,13801,49,1.0,0.0,0.0,0.0,0.000581479866259671,0.0
1787547657.2997952,3.417866714298725,100,28207.9375,430.263,2895,13801,49,4.0,0.0,0.0,0.0,0.0017444395987789019,0.0
1787547657.4981222,3.616193763911724,100,28207.9375,430.263,2880,13801,49,3.0,0.0,0.0,0.0,0.0018898095653437919,0.0
1787547657.6979105,3.8159818686544895,100,28207.9375,428.642,2880,13801,50,3.0,0.0,0.0,0.0,0.002616659398168353,0.0
1787547657.8871171,4.005188401788473,100,28207.9375,428.642,2880,13801,50,0.0,0.0,0.0,0.0,0.0,0.0
1787547658.1001163,4.218187902122736,0,28207.9375,398.722,2895,13801,43,4.0,0.0,0.0,0.0,0.001162959732519231,0.0
1787547658.3026192,4.42069136351347,0,28207.9375,398.722,2895,13801,43,4.0,0.0,0.0,0.0,0.002325919465038573,0.0
1787547658.5003464,4.61841793730855,0,28207.9375,365.478,2895,13801,50,4.0,0.0,0.0,0.0,0.0034888791975578037,0.0
1787547658.6969593,4.815030641853809,0,28207.9375,365.478,2895,13801,50,0.0,0.0,0.0,0.0,0.0,0.0
1787547658.8992002,5.01727182790637,0,28207.9375,365.478,2895,13801,50,4.0,0.0,0.0,0.0,0.0013083296990841209,0.0
1787547659.0994086,5.217480160295963,79,28207.9375,337.409,2895,13801,49,4.0,0.0,0.0,0.0,0.002471289431603463,0.0
1787547659.309016,5.427087523043156,79,28207.9375,337.409,2895,13801,49,3.0,0.0,0.0,0.0,0.002616659398168353,0.0
1787547659.5091858,5.6272571459412575,79,28207.9375,369.371,2895,13801,45,1.0,0.0,0.0,0.0,0.00029073993312977997,0.0
1787547659.7014763,5.819547791033983,79,28207.9375,369.371,2895,13801,45,4.0,0.0,0.0,0.0,0.001453699665649122,0.0
1787547659.9081154,6.026186835020781,79,28207.9375,369.371,2895,13801,45,4.0,0.0,0.0,0.0,0.002471289431603463,0.0
1787547660.111793,6.2298648208379745,100,28207.9375,388.638,2887,13801,51,3.0,0.0,0.0,0.0,0.002616659398168353,0.0
1787547660.2981052,6.4161768816411495,100,28207.9375,388.638,2887,13801,51,0.0,0.0,0.0,0.0,0.0,0.0
1787547660.508787,6.626858979463577,100,28207.9375,331.546,2902,13801,43,0.0,0.0,0.0,0.0,0.0,0.0
1787547660.7091458,6.827217426151037,100,28207.9375,331.546,2902,13801,43,4.0,0.0,0.0,0.0,0.0017444395987789019,0.0
1787547660.908285,7.0263562053442,100,28207.9375,331.546,2902,13801,43,4.0,0.0,0.0,0.0,0.0029073993312981328,0.0
1787547661.1054251,7.223496843129396,100,28207.9375,323.197,2887,13801,51,2.0,0.0,0.0,0.0,0.002035179531908682,0.0
1787547661.307729,7.425800111144781,100,28207.9375,323.197,2887,13801,51,0.0,0.0,0.0,0.0,0.0,0.0
1787547661.5147274,7.632799506187439,100,28207.9375,303.161,2910,13801,49,4.0,0.0,0.0,0.0,0.0017444395987789019,0.0
1787547661.7106872,7.828759271651506,100,28207.9375,303.161,2910,13801,49,4.0,0.0,0.0,0.0,0.0029073993312981328,0.0
1787547661.8984072,8.016478557139635,100,28207.9375,303.161,2910,13801,49,0.0,0.0,0.0,0.0,0.0,0.0
1787547662.112025,8.2300965487957,51,28207.9375,356.977,2895,13801,46,0.0,0.0,0.0,0.0,0.0,0.0
1787547662.3130713,8.431143306195736,51,28207.9375,356.977,2895,13801,46,4.0,0.0,0.0,0.0,0.0017444395987789019,0.0
1787547662.5113318,8.629403363913298,51,28207.9375,348.808,2887,13801,51,4.0,0.0,0.0,0.0,0.0029073993312981328,0.0
1787547662.6989625,8.817033875733614,51,28207.9375,348.808,2887,13801,51,0.0,0.0,0.0,0.0,0.0,0.0
1787547662.9194574,9.037529427558184,51,28207.9375,348.808,2887,13801,51,2.0,0.0,0.0,0.0,0.000581479866259671,0.0
1787547663.1097515,9.227823067456484,58,28207.9375,303.247,2902,13801,49,4.0,0.0,0.0,0.0,0.002035179531908682,0.0
1787547663.309172,9.427243627607822,58,28207.9375,303.247,2902,13801,49,4.0,0.0,0.0,0.0,0.0031981392644280238,0.0
1787547663.499126,9.61719761788845,58,28207.9375,380.721,2895,13801,50,0.0,0.0,0.0,0.0,0.0,0.0
1787547663.70569,9.823761112987995,58,28207.9375,380.721,2895,13801,50,0.0,0.0,0.0,0.0,0.0,0.0
1787547663.9088984,10.026969745755196,58,28207.9375,380.721,2895,13801,50,4.0,0.0,0.0,0.0,0.002325919465038573,0.0
1787547664.1096718,10.22774337977171,100,28207.9375,355.648,2887,13801,51,4.0,0.0,0.0,0.0,0.0034888791975578037,0.0
1787547664.2991247,10.417196109890938,100,28207.9375,355.648,2887,13801,51,0.0,0.0,0.0,0.0,0.0,0.0
1787547664.5021422,10.620213467627764,100,28207.9375,311.156,2902,13801,49,2.0,0.0,0.0,0.0,0.000726849832824561,0.0
1787547664.7114801,10.829551465809345,100,28207.9375,311.156,2902,13801,49,4.0,0.0,0.0,0.0,0.002325919465038573,0.0
1787547664.9121313,11.030203193426132,100,28207.9375,311.156,2902,13801,49,4.0,0.0,0.0,0.0,0.0034888791975578037,0.0
1787547665.0998797,11.2179516851902,100,28207.9375,383.635,2895,13801,53,0.0,0.0,0.0,0.0,0.0,0.0
1787547665.3106537,11.428725849837065,100,28207.9375,383.635,2895,13801,53,1.0,0.0,0.0,0.0,0.00043610989969466996,0.0
1787547665.5017207,11.619792431592941,100,28207.9375,362.15,2902,13801,52,4.0,0.0,0.0,0.0,0.002325919465038573,0.0
1787547665.701441,11.81951304897666,100,28207.9375,362.15,2902,13801,52,4.0,0.0,0.0,0.0,0.0031981392644280238,0.0
1787547665.8998647,12.017936561256647,100,28207.9375,362.15,2902,13801,52,0.0,0.0,0.0,0.0,0.0,0.0
1787547666.100582,12.218653734773397,21,28207.9375,351.952,2895,13801,47,2.0,0.0,0.0,0.0,0.000726849832824561,0.0
1787547666.301182,12.4192536175251,21,28207.9375,351.952,2895,13801,47,4.0,0.0,0.0,0.0,0.002325919465038573,0.0
1787547666.5028584,12.620930165052414,21,28207.9375,381.036,2887,13801,53,4.0,0.0,0.0,0.0,0.0034888791975578037,0.0
1787547666.699907,12.817978918552399,21,28207.9375,381.036,2887,13801,53,0.0,0.0,0.0,0.0,0.0,0.0
1787547666.901195,13.019267119467258,21,28207.9375,381.036,2887,13801,53,1.0,0.0,0.0,0.0,0.00043610989969466996,0.0
1787547667.101461,13.219533074647188,100,28207.9375,331.5,2895,13801,52,1.0,0.0,0.0,0.0,0.000726849832824561,0.0
1787547667.3015647,13.419636741280556,100,28207.9375,331.5,2895,13801,52,1.0,0.0,0.0,0.0,0.001017589765954341,0.0
1787547667.5000515,13.61812312155962,100,28207.9375,360.131,2895,13801,47,0.0,0.0,0.0,0.0,0.0,0.0
