timestamp_unix_s,elapsed_s,gpu_util_pct,memory_used_mib,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,vllm_running,vllm_waiting,vllm_waiting_capacity,vllm_waiting_deferred,vllm_kv_cache_usage,vllm_preemptions_total
1787395650.404779,0.018867842853069305,0,28219.9375,372.015,2925,13801,50,0.0,0.0,0.0,0.0,0.0,0.0
1787395650.598457,0.21254587545990944,0,28219.9375,372.015,2925,13801,50,0.0,0.0,0.0,0.0,0.0,0.0
1787395650.800936,0.4150245450437069,0,28219.9375,372.015,2925,13801,50,1.0,0.0,0.0,0.0,0.00043610989969466996,0.0
1787395650.999217,0.6133055984973907,0,28233.9375,372.015,2925,13801,50,16.0,0.0,0.0,0.0,0.0071231283616804975,0.0
1787395651.201247,0.8153354898095131,0,28233.9375,219.174,2895,13801,59,16.0,0.0,0.0,0.0,0.011629597325192642,0.0
1787395651.40674,1.0208285599946976,0,28233.9375,219.174,2895,13801,59,15.0,0.0,0.0,0.0,0.014100886756795994,0.0
1787395651.5987864,1.2128747254610062,100,28233.9375,354.141,2880,13801,55,1.0,0.0,0.0,0.0,0.00029073993312977997,0.0
1787395651.798822,1.4129104726016521,100,28233.9375,354.141,2880,13801,55,3.0,0.0,0.0,0.0,0.001162959732519231,0.0
1787395652.0016735,1.6157619319856167,100,28233.9375,354.141,2880,13801,55,16.0,0.0,0.0,0.0,0.007559238261375167,0.0
1787395652.2074585,1.8215473555028439,100,28233.9375,448.875,2880,13801,60,15.0,0.0,0.0,0.0,0.011193487425497861,0.0
1787395652.4096148,2.0237036645412445,100,28233.9375,448.875,2880,13801,60,0.0,0.0,0.0,0.0,0.0,0.0
1787395652.6009617,2.215050458908081,88,28233.9375,444.61,2880,13801,58,1.0,0.0,0.0,0.0,0.000581479866259671,0.0
1787395652.8041465,2.4182350784540176,88,28235.9375,444.61,2880,13801,58,7.0,0.0,0.0,0.0,0.002471289431603463,0.0
1787395653.005929,2.6200177893042564,88,28235.9375,444.61,2880,13801,58,16.0,0.0,0.0,0.0,0.007995348161069948,0.0
1787395653.2053108,2.8193995393812656,88,28235.9375,476.198,2872,13801,60,15.0,0.0,0.0,0.0,0.011484227358627752,0.0
1787395653.4045694,3.018658295273781,88,28235.9375,476.198,2872,13801,60,12.0,0.0,0.0,0.0,0.011193487425497861,0.0
1787395653.602038,3.216126922518015,92,28235.9375,475.472,2880,13801,59,1.0,0.0,0.0,0.0,0.000581479866259671,0.0
1787395653.8028927,3.416981466114521,92,28235.9375,475.472,2880,13801,59,16.0,0.0,0.0,0.0,0.007413868294810277,0.0
1787395654.0003924,3.6144812181591988,92,28235.9375,475.472,2880,13801,59,15.0,0.0,0.0,0.0,0.00988515772641374,0.0
1787395654.2020988,3.8161878660321236,92,28235.9375,501.897,2872,13801,61,16.0,0.0,0.0,0.0,0.013519406890536434,0.0
1787395654.4025702,4.016659010201693,92,28235.9375,501.897,2872,13801,61,1.0,0.0,0.0,0.0,0.000581479866259671,0.0
1787395654.604042,4.218130763620138,100,28251.9375,491.842,2887,13801,59,5.0,0.0,0.0,0.0,0.002035179531908682,0.0
1787395654.8041332,4.4182218089699745,100,28251.9375,491.842,2887,13801,59,15.0,0.0,0.0,0.0,0.00872219799389451,0.0
1787395655.002225,4.6163137927651405,100,28251.9375,491.842,2887,13801,59,16.0,0.0,0.0,0.0,0.011193487425497861,0.0
1787395655.201281,4.815369945019484,100,28251.9375,498.107,2872,13801,59,1.0,0.0,0.0,0.0,0.000581479866259671,0.0
1787395655.4008737,5.0149625688791275,100,28251.9375,498.107,2872,13801,59,1.0,0.0,0.0,0.0,0.0008722197993894509,0.0
1787395655.602202,5.216290596872568,100,28251.9375,488.197,2887,13801,59,8.0,0.0,0.0,0.0,0.002325919465038573,0.0
1787395655.8069677,5.421056631952524,100,28251.9375,488.197,2887,13801,59,15.0,0.0,0.0,0.0,0.00872219799389451,0.0
1787395656.0111387,5.625227261334658,100,28251.9375,488.197,2887,13801,59,16.0,0.0,0.0,0.0,0.011193487425497861,0.0
1787395656.2023509,5.816439766436815,100,28251.9375,488.268,2880,13801,60,1.0,0.0,0.0,0.0,0.000581479866259671,0.0
1787395656.4038959,6.017984539270401,100,28251.9375,488.268,2880,13801,60,1.0,0.0,0.0,0.0,0.0008722197993894509,0.0
1787395656.6008456,6.214934319257736,100,28251.9375,481.943,2895,13801,59,0.0,0.0,0.0,0.0,0.0,0.0
1787395656.8021286,6.4162172973155975,100,28251.9375,481.943,2895,13801,59,4.0,0.0,0.0,0.0,0.001162959732519231,0.0
1787395657.0051484,6.619237430393696,100,28251.9375,481.943,2895,13801,59,16.0,0.0,0.0,0.0,0.0058147986625962655,0.0
1787395657.204986,6.819074872881174,100,28251.9375,364.379,2887,13801,59,16.0,0.0,0.0,0.0,0.0104666375926733,0.0
1787395657.3963237,7.0104125663638115,100,28251.9375,364.379,2887,13801,59,12.0,0.0,0.0,0.0,0.011048117458932971,0.0
1787395657.5953472,7.209435977041721,100,28251.9375,396.054,2880,13801,60,0.0,0.0,0.0,0.0,0.0,0.0
1787395657.7956593,7.40974809974432,100,28251.9375,396.054,2880,13801,60,0.0,0.0,0.0,0.0,0.0,0.0
1787395657.9975815,7.611670199781656,100,28251.9375,396.054,2880,13801,60,16.0,0.0,0.0,0.0,0.0058147986625962655,0.0
1787395658.1945179,7.808606751263142,100,28251.9375,373.995,2895,13801,57,16.0,0.0,0.0,0.0,0.00930367786015407,0.0
1787395658.395751,8.009839706122875,100,28251.9375,373.995,2895,13801,57,16.0,0.0,0.0,0.0,0.013955516790231104,0.0
1787395658.593223,8.207311868667603,100,28251.9375,381.722,2880,13801,61,0.0,0.0,0.0,0.0,0.0,0.0
1787395658.793071,8.407159924507141,100,28251.9375,381.722,2880,13801,61,9.0,0.0,0.0,0.0,0.002762029364733243,0.0
1787395658.993692,8.607780687510967,100,28251.9375,381.722,2880,13801,61,16.0,0.0,0.0,0.0,0.00944904782671896,0.0
1787395659.2068243,8.820913016796112,100,28251.9375,435.728,2872,13801,61,16.0,0.0,0.0,0.0,0.012937927024276763,0.0
1787395659.4016476,9.015736386179924,100,28251.9375,435.728,2872,13801,61,0.0,0.0,0.0,0.0,0.0,0.0
1787395659.6024675,9.216556429862976,37,28251.9375,446.101,2880,13801,54,3.0,0.0,0.0,0.0,0.0008722197993894509,0.0
1787395659.80538,9.419468987733126,37,28251.9375,446.101,2880,13801,54,15.0,0.0,0.0,0.0,0.0066870184619857165,0.0
1787395660.0067556,9.620844136923552,37,28251.9375,446.101,2880,13801,54,15.0,0.0,0.0,0.0,0.01017589765954352,0.0
1787395660.206348,9.820436730980873,37,28251.9375,452.193,2872,13801,61,6.0,0.0,0.0,0.0,0.005233318796336706,0.0
1787395660.402531,10.016619730740786,37,28251.9375,452.193,2872,13801,61,0.0,0.0,0.0,0.0,0.0,0.0
