timestamp_unix_s,elapsed_s,gpu_util_pct,memory_used_mib,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,vllm_running,vllm_waiting,vllm_waiting_capacity,vllm_waiting_deferred,vllm_kv_cache_usage,vllm_preemptions_total
1786953849.2273846,0.01201687939465046,0,28282.0625,250.204,2902,13801,49,0.0,0.0,0.0,0.0,0.0,0.0
1786953849.428827,0.21345912292599678,0,28282.0625,250.204,2902,13801,49,0.0,0.0,0.0,0.0,0.0,0.0
1786953849.6301193,0.41475121676921844,0,28282.0625,250.204,2902,13801,49,0.0,0.0,0.0,0.0,0.0,0.0
1786953849.8294666,0.6140985675156116,0,28282.0625,250.204,2902,13801,49,4.0,0.0,0.0,0.0,0.004344284550638067,0.0
1786953850.0241408,0.8087727092206478,0,28282.0625,129.412,2895,13801,53,4.0,0.0,0.0,0.0,0.005430355688297639,0.0
1786953850.2235668,1.008198695257306,0,28282.0625,129.412,2895,13801,53,4.0,0.0,0.0,0.0,0.006787944610372021,0.0
1786953850.4281456,1.2127774022519588,77,28282.0625,247.605,2872,13801,54,0.0,0.0,0.0,0.0,0.0,0.0
1786953850.6285827,1.4132143948227167,77,28282.0625,247.605,2872,13801,54,0.0,0.0,0.0,0.0,0.0,0.0
1786953850.8219879,1.6066198851913214,77,28282.0625,247.605,2872,13801,54,4.0,0.0,0.0,0.0,0.0035297311973934153,0.0
1786953851.0309947,1.8156261779367924,77,28282.0625,288.646,2895,13801,52,4.0,0.0,0.0,0.0,0.005701873472712449,0.0
1786953851.2311068,2.0157387983053923,77,28282.0625,288.646,2895,13801,52,3.0,0.0,0.0,0.0,0.004887320119467797,0.0
1786953851.4309819,2.215613853186369,84,28282.0625,290.49,2872,13801,57,0.0,0.0,0.0,0.0,0.0,0.0
1786953851.6370573,2.421688823029399,84,28282.0625,290.49,2872,13801,57,1.0,0.0,0.0,0.0,0.0010860711376595722,0.0
1786953851.8327763,2.6174080464988947,84,28282.0625,290.49,2872,13801,57,4.0,0.0,0.0,0.0,0.004887320119467797,0.0
1786953852.0322425,2.8168742302805185,84,28282.0625,348.013,2880,13801,56,3.0,0.0,0.0,0.0,0.004072766766223146,0.0
1786953852.2335365,3.0181684028357267,84,28282.0625,348.013,2880,13801,56,3.0,0.0,0.0,0.0,0.005701873472712449,0.0
1786953852.4334247,3.218056568875909,76,28282.0625,346.936,2872,13801,59,1.0,0.0,0.0,0.0,0.0010860711376595722,0.0
1786953852.6328485,3.4174802638590336,76,28282.0625,346.936,2872,13801,59,4.0,0.0,0.0,0.0,0.003801248981808336,0.0
