timestamp_unix_s,elapsed_s,gpu_util_pct,memory_used_mib,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,vllm_running,vllm_waiting,vllm_waiting_capacity,vllm_waiting_deferred,vllm_kv_cache_usage,vllm_preemptions_total
1786953754.6520119,0.020568683743476868,0,28282.0625,198.381,2902,13801,34,0.0,0.0,0.0,0.0,0.0,0.0
1786953754.8459637,0.21452034637331963,0,28282.0625,198.381,2902,13801,34,0.0,0.0,0.0,0.0,0.0,0.0
1786953755.046413,0.41496959514915943,0,28282.0625,198.381,2902,13801,34,0.0,0.0,0.0,0.0,0.0,0.0
1786953755.2483032,0.6168606113642454,0,28282.0625,198.381,2902,13801,34,1.0,0.0,0.0,0.0,0.0010860711376595722,0.0
1786953755.4470997,0.815656678751111,0,28282.0625,105.495,2910,13801,37,1.0,0.0,0.0,0.0,0.001357588922074382,0.0
1786953755.6479528,1.0165098644793034,0,28282.0625,105.495,2910,13801,37,1.0,0.0,0.0,0.0,0.0019006244909041126,0.0
1786953755.8473487,1.2159061264246702,79,28282.0625,209.011,2895,13801,38,0.0,0.0,0.0,0.0,0.0,0.0
1786953756.048136,1.416692815721035,79,28282.0625,209.011,2895,13801,38,1.0,0.0,0.0,0.0,0.0008145533532446514,0.0
1786953756.2482843,1.6168416980654001,79,28282.0625,209.011,2895,13801,38,1.0,0.0,0.0,0.0,0.001357588922074382,0.0
1786953756.448314,1.8168708346784115,79,28282.0625,240.348,2895,13801,40,1.0,0.0,0.0,0.0,0.0016291067064893028,0.0
1786953756.6473846,2.0159411914646626,79,28282.0625,240.348,2895,13801,40,0.0,0.0,0.0,0.0,0.0,0.0
1786953756.8501697,2.2187266387045383,0,28282.0625,220.002,2902,13801,37,1.0,0.0,0.0,0.0,0.0005430355688297306,0.0
1786953757.048409,2.416966136544943,0,28282.0625,220.002,2902,13801,37,1.0,0.0,0.0,0.0,0.001357588922074382,0.0
1786953757.248013,2.616570208221674,0,28282.0625,220.002,2902,13801,37,1.0,0.0,0.0,0.0,0.0016291067064893028,0.0
1786953757.448039,2.8165964372456074,0,28282.0625,253.303,2895,13801,41,0.0,0.0,0.0,0.0,0.0,0.0
