timestamp_unix_s,elapsed_s,gpu_util_pct,memory_used_mib,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,vllm_running,vllm_waiting,vllm_waiting_capacity,vllm_waiting_deferred,vllm_kv_cache_usage,vllm_preemptions_total
1787398259.0355406,0.02010378986597061,0,28481.9375,214.296,2932,13801,43,0.0,0.0,0.0,0.0,0.0,0.0
1787398259.2290487,0.21361229568719864,0,28481.9375,214.296,2932,13801,43,0.0,0.0,0.0,0.0,0.0,0.0
1787398259.4294167,0.4139801487326622,0,28481.9375,214.296,2932,13801,43,4.0,0.0,0.0,0.0,0.002443660059733954,0.0
1787398259.633592,0.6181553155183792,0,28481.9375,214.296,2932,13801,43,4.0,0.0,0.0,0.0,0.004344284550638067,0.0
1787398259.8308108,0.8153745569288731,0,28481.9375,163.097,2902,13801,50,16.0,0.0,0.0,0.0,0.01846320934021184,0.0
1787398260.0329068,1.0174702666699886,0,28481.9375,163.097,2902,13801,50,16.0,0.0,0.0,0.0,0.022807493890849906,0.0
1787398260.231029,1.2155924290418625,93,28481.9375,348.004,2865,13801,56,12.0,0.0,0.0,0.0,0.0195492804778713,0.0
1787398260.4386785,1.4232418946921825,93,28481.9375,348.004,2865,13801,56,13.0,0.0,0.0,0.0,0.023350529459679636,0.0
1787398260.6300037,1.614567056298256,93,28481.9375,348.004,2865,13801,56,4.0,0.0,0.0,0.0,0.004344284550638067,0.0
1787398260.8301501,1.81471349298954,93,28481.9375,481.522,2880,13801,51,4.0,0.0,0.0,0.0,0.005701873472712449,0.0
1787398261.033077,2.017640508711338,93,28481.9375,481.522,2880,13801,51,5.0,0.0,0.0,0.0,0.0073309801792017515,0.0
1787398261.2337942,2.218357563018799,88,28481.9375,435.85,2887,13801,50,12.0,0.0,0.0,0.0,0.010317675807765436,0.0
1787398261.4336622,2.4182257130742073,88,28481.9375,435.85,2887,13801,50,13.0,0.0,0.0,0.0,0.014390442573988582,0.0
1787398261.63037,2.61493331938982,88,28481.9375,435.85,2887,13801,50,16.0,0.0,0.0,0.0,0.021721422753190334,0.0
1787398261.830304,2.8148673698306084,88,28481.9375,448.666,2857,13801,53,14.0,0.0,0.0,0.0,0.021721422753190334,0.0
1787398262.0303283,3.014891594648361,88,28481.9375,448.666,2857,13801,53,6.0,0.0,0.0,0.0,0.008417051316861213,0.0
1787398262.2319481,3.216511834412813,91,28481.9375,485.229,2872,13801,55,2.0,0.0,0.0,0.0,0.002715177844148764,0.0
1787398262.4341521,3.418715536594391,91,28481.9375,485.229,2872,13801,55,13.0,0.0,0.0,0.0,0.010860711376595167,0.0
1787398262.6352496,3.6198130510747433,91,28481.9375,485.229,2872,13801,55,16.0,0.0,0.0,0.0,0.01900624490904157,0.0
1787398262.8304298,3.8149930760264397,91,28481.9375,464.087,2865,13801,55,14.0,0.0,0.0,0.0,0.01900624490904157,0.0
1787398263.0318897,4.016453184187412,91,28481.9375,464.087,2865,13801,55,16.0,0.0,0.0,0.0,0.024436600597339098,0.0
1787398263.230669,4.215232472866774,94,28481.9375,470.601,2857,13801,57,12.0,0.0,0.0,0.0,0.021178387184360603,0.0
1787398263.4318137,4.416376952081919,94,28481.9375,470.601,2857,13801,57,3.0,0.0,0.0,0.0,0.004072766766223146,0.0
1787398263.633673,4.6182362996041775,94,28481.9375,470.601,2857,13801,57,4.0,0.0,0.0,0.0,0.003801248981808336,0.0
1787398263.8337348,4.8182981833815575,94,28481.9375,462.828,2887,13801,55,16.0,0.0,0.0,0.0,0.014118924789573772,0.0
1787398264.0339565,5.018520087003708,94,28481.9375,462.828,2887,13801,55,16.0,0.0,0.0,0.0,0.02009231604670103,0.0
1787398264.2322192,5.216782558709383,93,28481.9375,460.074,2857,13801,57,15.0,0.0,0.0,0.0,0.021178387184360603,0.0
1787398264.4311097,5.415673051029444,93,28481.9375,460.074,2857,13801,57,14.0,0.0,0.0,0.0,0.023622047244094446,0.0
1787398264.6323113,5.616874899715185,93,28481.9375,460.074,2857,13801,57,3.0,0.0,0.0,0.0,0.002443660059733954,0.0
1787398264.8321807,5.816744092851877,93,28481.9375,492.086,2865,13801,54,4.0,0.0,0.0,0.0,0.004887320119467797,0.0
1787398265.0331042,6.017667554318905,93,28481.9375,492.086,2865,13801,54,11.0,0.0,0.0,0.0,0.010589193592180246,0.0
1787398265.2369576,6.221520997583866,93,28481.9375,466.698,2872,13801,56,16.0,0.0,0.0,0.0,0.01873472712462665,0.0
1787398265.43612,6.4206834472715855,93,28481.9375,466.698,2872,13801,56,14.0,0.0,0.0,0.0,0.01927776269345638,0.0
1787398265.6321878,6.616751331835985,93,28481.9375,466.698,2872,13801,56,13.0,0.0,0.0,0.0,0.020906869399945682,0.0
1787398265.8329103,6.817474044859409,93,28481.9375,471.066,2857,13801,55,8.0,0.0,0.0,0.0,0.011675264729839818,0.0
1787398266.0318282,7.016391947865486,93,28481.9375,471.066,2857,13801,55,3.0,0.0,0.0,0.0,0.004072766766223146,0.0
1787398266.252964,7.237527556717396,87,28481.9375,470.323,2880,13801,53,7.0,0.0,0.0,0.0,0.008688569101276133,0.0
1787398266.4349406,7.4195042215287685,87,28481.9375,470.323,2880,13801,53,14.0,0.0,0.0,0.0,0.01357588922074393,0.0
1787398266.6320286,7.616593029350042,87,28481.9375,470.323,2880,13801,53,13.0,0.0,0.0,0.0,0.015748031496062964,0.0
1787398266.8352091,7.819772772490978,87,28481.9375,465.658,2857,13801,55,16.0,0.0,0.0,0.0,0.021178387184360603,0.0
1787398267.0327635,8.017327044159174,87,28481.9375,465.658,2857,13801,55,12.0,0.0,0.0,0.0,0.01846320934021184,0.0
1787398267.232772,8.217335771769285,94,28481.9375,483.629,2865,13801,56,7.0,0.0,0.0,0.0,0.006244909041542179,0.0
1787398267.4388251,8.423388827592134,94,28481.9375,483.629,2865,13801,56,7.0,0.0,0.0,0.0,0.010046158023350515,0.0
1787398267.6377897,8.622353423386812,94,28481.9375,483.629,2865,13801,56,8.0,0.0,0.0,0.0,0.009774640238935706,0.0
1787398267.832538,8.817101139575243,94,28481.9375,465.703,2880,13801,55,16.0,0.0,0.0,0.0,0.01982079826228622,0.0
1787398268.033567,9.018135085701942,94,28481.9375,465.703,2880,13801,55,12.0,0.0,0.0,0.0,0.016562584849307616,0.0
1787398268.2332866,9.2178505808115,91,28481.9375,463.525,2865,13801,55,12.0,0.0,0.0,0.0,0.01982079826228622,0.0
1787398268.4383109,9.422874871641397,91,28481.9375,463.525,2865,13801,55,12.0,0.0,0.0,0.0,0.01927776269345638,0.0
1787398268.635651,9.620215088129044,91,28481.9375,463.525,2865,13801,55,8.0,0.0,0.0,0.0,0.008688569101276133,0.0
