timestamp_unix_s,elapsed_s,gpu_util_pct,memory_used_mib,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,vllm_running,vllm_waiting,vllm_waiting_capacity,vllm_waiting_deferred,vllm_kv_cache_usage,vllm_preemptions_total
1787547855.0205078,0.018305927515029907,0,28237.9375,337.259,2895,13801,48,0.0,0.0,0.0,0.0,0.0,0.0
1787547855.215074,0.2128722220659256,0,28237.9375,337.259,2895,13801,48,0.0,0.0,0.0,0.0,0.0,0.0
1787547855.4129426,0.410740926861763,0,28237.9375,337.259,2895,13801,48,7.0,0.0,0.0,0.0,0.002035179531908682,0.0
1787547855.6238134,0.6216116361320019,0,28237.9375,337.259,2895,13801,48,16.0,0.0,0.0,0.0,0.007849978194505058,0.0
1787547855.8254035,0.8232016749680042,0,28237.9375,222.259,2865,13801,56,16.0,0.0,0.0,0.0,0.011629597325192642,0.0
1787547856.0152693,1.0130674205720425,0,28237.9375,222.259,2865,13801,56,0.0,0.0,0.0,0.0,0.0,0.0
1787547856.215758,1.2135569751262665,0,28237.9375,337.204,2872,13801,53,0.0,0.0,0.0,0.0,0.0,0.0
1787547856.4221933,1.419992096722126,0,28255.9375,337.204,2872,13801,53,16.0,0.0,0.0,0.0,0.004651838930077035,0.0
1787547856.6188598,1.6166581138968468,0,28255.9375,337.204,2872,13801,53,16.0,0.0,0.0,0.0,0.00930367786015407,0.0
1787547856.8168283,1.814626220613718,0,28255.9375,377.727,2865,13801,57,16.0,0.0,0.0,0.0,0.013955516790231104,0.0
1787547857.0162535,2.0140517093241215,0,28255.9375,377.727,2865,13801,57,0.0,0.0,0.0,0.0,0.0,0.0
1787547857.228284,2.226082716137171,8,28255.9375,358.733,2880,13801,52,5.0,0.0,0.0,0.0,0.0015990696322140119,0.0
1787547857.4171495,2.4149476662278175,8,28255.9375,358.733,2880,13801,52,16.0,0.0,0.0,0.0,0.0071231283616804975,0.0
1787547857.6181471,2.615945417433977,8,28255.9375,358.733,2880,13801,52,16.0,0.0,0.0,0.0,0.011774967291757532,0.0
1787547857.8184278,2.8162260204553604,8,28255.9375,434.973,2865,13801,59,9.0,0.0,0.0,0.0,0.00915830789358918,0.0
1787547858.0163536,3.0141517780721188,8,28255.9375,434.973,2865,13801,59,1.0,0.0,0.0,0.0,0.00043610989969466996,0.0
1787547858.217872,3.2156700268387794,70,28255.9375,410.131,2880,13801,56,16.0,0.0,0.0,0.0,0.0071231283616804975,0.0
1787547858.4187047,3.416503056883812,70,28255.9375,410.131,2880,13801,56,16.0,0.0,0.0,0.0,0.011774967291757532,0.0
1787547858.619735,3.6175335235893726,70,28255.9375,410.131,2880,13801,56,15.0,0.0,0.0,0.0,0.015263846489315336,0.0
1787547858.8187542,3.8165524043142796,70,28255.9375,470.036,2865,13801,60,0.0,0.0,0.0,0.0,0.0,0.0
1787547859.0183926,4.01619092002511,70,28255.9375,470.036,2865,13801,60,16.0,0.0,0.0,0.0,0.0069777583951156075,0.0
1787547859.217321,4.215119067579508,100,28255.9375,424.926,2865,13801,58,16.0,0.0,0.0,0.0,0.0104666375926733,0.0
1787547859.4186294,4.416427738964558,100,28255.9375,424.926,2865,13801,58,16.0,0.0,0.0,0.0,0.013955516790231104,0.0
1787547859.610566,4.608364138752222,100,28255.9375,424.926,2865,13801,58,0.0,0.0,0.0,0.0,0.0,0.0
1787547859.8094187,4.807217173278332,100,28255.9375,380.889,2872,13801,54,10.0,0.0,0.0,0.0,0.0029073993312981328,0.0
1787547860.0124834,5.010281320661306,100,28255.9375,380.889,2872,13801,54,16.0,0.0,0.0,0.0,0.008431458060764618,0.0
