timestamp_unix_s,elapsed_s,gpu_util_pct,memory_used_mib,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,vllm_running,vllm_waiting,vllm_waiting_capacity,vllm_waiting_deferred,vllm_kv_cache_usage,vllm_preemptions_total
1787395583.0812306,0.014982473105192184,0,28203.9375,259.303,2925,13801,36,0.0,0.0,0.0,0.0,0.0,0.0
1787395583.274682,0.20843374729156494,0,28203.9375,259.303,2925,13801,36,0.0,0.0,0.0,0.0,0.0,0.0
1787395583.477671,0.4114220514893532,0,28203.9375,259.303,2925,13801,36,1.0,0.0,0.0,0.0,0.00043610989969466996,0.0
1787395583.6804483,0.61419977247715,0,28203.9375,259.303,2925,13801,36,1.0,0.0,0.0,0.0,0.000581479866259671,0.0
1787395583.8816752,0.8154268674552441,0,28203.9375,176.994,2917,13801,42,1.0,0.0,0.0,0.0,0.0008722197993894509,0.0
1787395584.0800598,1.0138110108673573,0,28203.9375,176.994,2917,13801,42,0.0,0.0,0.0,0.0,0.0,0.0
1787395584.2816584,1.2154098339378834,0,28203.9375,259.733,2925,13801,39,1.0,0.0,0.0,0.0,0.00043610989969466996,0.0
1787395584.4816153,1.4153667911887169,0,28203.9375,259.733,2925,13801,39,1.0,0.0,0.0,0.0,0.000726849832824561,0.0
1787395584.681514,1.615265466272831,0,28203.9375,259.733,2925,13801,39,1.0,0.0,0.0,0.0,0.0008722197993894509,0.0
1787395584.8802512,1.8140025027096272,0,28203.9375,363.675,2910,13801,45,0.0,0.0,0.0,0.0,0.0,0.0
1787395585.0836742,2.0174257159233093,0,28203.9375,363.675,2910,13801,45,1.0,0.0,0.0,0.0,0.000581479866259671,0.0
1787395585.2817166,2.215468108654022,100,28203.9375,363.28,2902,13801,45,1.0,0.0,0.0,0.0,0.0008722197993894509,0.0
1787395585.4801152,2.4138666689395905,100,28203.9375,363.28,2902,13801,45,0.0,0.0,0.0,0.0,0.0,0.0
1787395585.681737,2.6154885292053223,100,28203.9375,363.28,2902,13801,45,1.0,0.0,0.0,0.0,0.00029073993312977997,0.0
1787395585.881949,2.8157003596425056,100,28203.9375,313.6,2932,13801,40,1.0,0.0,0.0,0.0,0.000581479866259671,0.0
1787395586.0852935,3.0190460085868835,100,28203.9375,313.6,2932,13801,40,1.0,0.0,0.0,0.0,0.0008722197993894509,0.0
1787395586.2822516,3.2160042971372604,100,28203.9375,365.669,2902,13801,47,0.0,0.0,0.0,0.0,0.0,0.0
1787395586.482841,3.416592974215746,100,28203.9375,365.669,2902,13801,47,1.0,0.0,0.0,0.0,0.00043610989969466996,0.0
1787395586.6825273,3.6162791661918163,100,28203.9375,365.669,2902,13801,47,1.0,0.0,0.0,0.0,0.000726849832824561,0.0
1787395586.881806,3.815557662397623,100,28203.9375,378.501,2910,13801,46,0.0,0.0,0.0,0.0,0.0,0.0
1787395587.0754037,4.009155262261629,100,28203.9375,378.501,2910,13801,46,1.0,0.0,0.0,0.0,0.00043610989969466996,0.0
