timestamp_unix_s,elapsed_s,gpu_util_pct,memory_used_mib,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,vllm_running,vllm_waiting,vllm_waiting_capacity,vllm_waiting_deferred,vllm_kv_cache_usage,vllm_preemptions_total
1786954788.048417,0.022077081725001335,0,28486.0625,212.619,2902,13801,46,0.0,0.0,0.0,0.0,0.0,0.0
1786954788.24036,0.21401939913630486,0,28486.0625,212.619,2902,13801,46,0.0,0.0,0.0,0.0,0.0,0.0
1786954788.4404697,0.4141294825822115,0,28486.0625,212.619,2902,13801,46,0.0,0.0,0.0,0.0,0.0,0.0
1786954788.6434333,0.6170931532979012,0,28486.0625,212.619,2902,13801,46,2.0,0.0,0.0,0.0,0.0021721422753190334,0.0
1786954788.8423328,0.81599279679358,0,28486.0625,122.559,2902,13801,50,2.0,0.0,0.0,0.0,0.002715177844148764,0.0
1786954789.0422876,1.015947276726365,0,28486.0625,122.559,2902,13801,50,2.0,0.0,0.0,0.0,0.003801248981808336,0.0
1786954789.241093,1.2147525660693645,57,28486.0625,224.39,2887,13801,52,0.0,0.0,0.0,0.0,0.0,0.0
1786954789.4425995,1.4162590522319078,57,28486.0625,224.39,2887,13801,52,2.0,0.0,0.0,0.0,0.0019006244909041126,0.0
1786954789.6426651,1.6163249090313911,57,28486.0625,224.39,2887,13801,52,2.0,0.0,0.0,0.0,0.002715177844148764,0.0
1786954789.8422341,1.8158937469124794,57,28486.0625,292.137,2887,13801,51,2.0,0.0,0.0,0.0,0.0035297311973934153,0.0
1786954790.041853,2.0155126322060823,57,28486.0625,292.137,2887,13801,51,0.0,0.0,0.0,0.0,0.0,0.0
1786954790.2427123,2.2163720168173313,0,28486.0625,257.257,2887,13801,49,1.0,0.0,0.0,0.0,0.0008145533532446514,0.0
1786954790.443699,2.417358685284853,0,28486.0625,257.257,2887,13801,49,2.0,0.0,0.0,0.0,0.0021721422753190334,0.0
1786954790.642932,2.6165917217731476,0,28486.0625,257.257,2887,13801,49,2.0,0.0,0.0,0.0,0.0029866956285636848,0.0
1786954790.8437874,2.8174470607191324,0,28486.0625,291.757,2887,13801,53,1.0,0.0,0.0,0.0,0.0019006244909041126,0.0
1786954791.0429459,3.0166054032742977,0,28486.0625,291.757,2887,13801,53,1.0,0.0,0.0,0.0,0.0008145533532446514,0.0
1786954791.2432952,3.216955116018653,83,28486.0625,284.687,2887,13801,51,2.0,0.0,0.0,0.0,0.0021721422753190334,0.0
1786954791.4418585,3.4155184123665094,83,28486.0625,284.687,2887,13801,51,2.0,0.0,0.0,0.0,0.0029866956285636848,0.0
1786954791.645105,3.6187646854668856,83,28486.0625,284.687,2887,13801,51,1.0,0.0,0.0,0.0,0.0016291067064893028,0.0
1786954791.8423266,3.8159861490130424,83,28486.0625,315.071,2880,13801,53,0.0,0.0,0.0,0.0,0.0,0.0
1786954792.042807,4.016466610133648,83,28486.0625,315.071,2880,13801,53,1.0,0.0,0.0,0.0,0.0010860711376595722,0.0
1786954792.2435577,4.217217331752181,83,28486.0625,296.425,2895,13801,52,2.0,0.0,0.0,0.0,0.002443660059733954,0.0
1786954792.4429631,4.416622972115874,83,28486.0625,296.425,2895,13801,52,2.0,0.0,0.0,0.0,0.0032582134129786056,0.0
1786954792.642279,4.615938546136022,83,28486.0625,296.425,2895,13801,52,0.0,0.0,0.0,0.0,0.0,0.0
1786954792.8420844,4.815744983032346,83,28486.0625,295.233,2880,13801,54,0.0,0.0,0.0,0.0,0.0,0.0
1786954793.0419846,5.015644738450646,83,28486.0625,295.233,2880,13801,54,0.0,0.0,0.0,0.0,0.0,0.0
