timestamp_unix_s,elapsed_s,gpu_util_pct,memory_used_mib,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,vllm_running,vllm_waiting,vllm_waiting_capacity,vllm_waiting_deferred,vllm_kv_cache_usage,vllm_preemptions_total
1787397147.5547686,0.016019154340028763,0,28281.9375,262.225,2925,13801,37,0.0,0.0,0.0,0.0,0.0,0.0
1787397147.7495446,0.21079496666789055,0,28281.9375,262.225,2925,13801,37,0.0,0.0,0.0,0.0,0.0,0.0
1787397147.9532862,0.4145364314317703,0,28281.9375,262.225,2925,13801,37,4.0,0.0,0.0,0.0,0.0032582134129786056,0.0
1787397148.1513903,0.6126403883099556,0,28281.9375,262.225,2925,13801,37,4.0,0.0,0.0,0.0,0.005430355688297639,0.0
1787397148.3537188,0.8149692788720131,0,28281.9375,189.157,2910,13801,42,4.0,0.0,0.0,0.0,0.0065164268259571,0.0
1787397148.5535002,1.014750450849533,0,28281.9375,189.157,2910,13801,42,0.0,0.0,0.0,0.0,0.0,0.0
1787397148.7550004,1.2162506468594074,0,28281.9375,251.64,2910,13801,41,1.0,0.0,0.0,0.0,0.0008145533532446514,0.0
1787397148.9539127,1.4151631742715836,0,28281.9375,251.64,2910,13801,41,4.0,0.0,0.0,0.0,0.0046158023350529875,0.0
1787397149.155331,1.6165813244879246,0,28281.9375,251.64,2910,13801,41,4.0,0.0,0.0,0.0,0.0065164268259571,0.0
1787397149.3541143,1.8153648935258389,0,28281.9375,327.737,2895,13801,46,0.0,0.0,0.0,0.0,0.0,0.0
1787397149.5568204,2.018070749938488,0,28281.9375,327.737,2895,13801,46,0.0,0.0,0.0,0.0,0.0,0.0
1787397149.7557912,2.217041540890932,13,28281.9375,281.313,2932,13801,39,4.0,0.0,0.0,0.0,0.0032582134129786056,0.0
1787397149.9561691,2.417419631034136,13,28281.9375,281.313,2932,13801,39,4.0,0.0,0.0,0.0,0.005430355688297639,0.0
1787397150.1545537,2.615804199129343,13,28281.9375,281.313,2932,13801,39,4.0,0.0,0.0,0.0,0.007602497963616672,0.0
1787397150.3561413,2.8173914551734924,13,28281.9375,296.145,2895,13801,48,0.0,0.0,0.0,0.0,0.0,0.0
1787397150.5561118,3.01736231893301,13,28281.9375,296.145,2895,13801,48,4.0,0.0,0.0,0.0,0.0035297311973934153,0.0
1787397150.759939,3.2211895436048508,88,28281.9375,306.608,2910,13801,44,4.0,0.0,0.0,0.0,0.005430355688297639,0.0
1787397150.959819,3.4210697412490845,88,28281.9375,306.608,2910,13801,44,4.0,0.0,0.0,0.0,0.007602497963616672,0.0
1787397151.1602418,3.6214927434921265,88,28281.9375,306.608,2910,13801,44,0.0,0.0,0.0,0.0,0.0,0.0
1787397151.355613,3.816863413900137,88,28281.9375,315.402,2902,13801,44,4.0,0.0,0.0,0.0,0.0035297311973934153,0.0
1787397151.5565624,4.0178130604326725,88,28281.9375,315.402,2902,13801,44,4.0,0.0,0.0,0.0,0.005430355688297639,0.0
